2025-01-31 16:50:17,657 INFO    MainThread:144708 [wandb_init.py:setup_run_log_directory():625] Logging internal logs to /home/rbosworth/DiffusionCoTrainingToy/wandb/run-20250131_165017-kaupv16h/logs/debug-internal.log
2025-01-31 16:50:17,657 INFO    MainThread:144708 [wandb_init.py:init():743] calling init triggers
2025-01-31 16:50:17,658 INFO    MainThread:144708 [wandb_init.py:init():748] wandb.init called with sweep_config: {}
config: {}
2025-01-31 16:50:17,658 INFO    MainThread:144708 [wandb_init.py:init():768] wandb.init() called when a run is still active
2025-01-31 16:50:17,658 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 16:50:17,659 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 16:50:18,568 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 16:52:44,604 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 16:52:44,604 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 16:52:49,027 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 16:52:49,030 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 16:52:49,031 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 16:52:50,615 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 16:52:51,176 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 16:52:51,176 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 16:53:05,408 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 16:53:05,876 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 16:53:05,876 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:08,700 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:08,703 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:08,703 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:09,650 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:09,654 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:09,654 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:09,751 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:09,754 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:09,755 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:11,145 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:11,149 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:11,150 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:11,400 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:11,404 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:11,404 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
